name,brand,gender,category,size,price,url,img_url,article_no,blob_url
Afon JR Shorts,8848 Altitude,boy,SHORTS,150 cm,"
299 SEK499 SEK ",https://kidsbrandstore.se/8848-altitude-afon-jr-shorts-34142,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/8848-altitude_shorts_svart_barnklader_34142-41aq.jpg,product-entry-id-34142,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-34142
Afon JR Shorts,8848 Altitude,boy,SHORTS,160 cm,"
299 SEK499 SEK ",https://kidsbrandstore.se/8848-altitude-afon-jr-shorts-34142,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/8848-altitude_shorts_svart_barnklader_34142-41aq.jpg,product-entry-id-34142,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-34142
Afon JR Shorts,8848 Altitude,boy,SHORTS,170 cm,"
299 SEK499 SEK ",https://kidsbrandstore.se/8848-altitude-afon-jr-shorts-34142,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/8848-altitude_shorts_svart_barnklader_34142-41aq.jpg,product-entry-id-34142,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-34142
Strummer Short - 1815 Meters,Scotch & Soda,boy,SHORTS,10 år,"
359 SEK599 SEK ",https://kidsbrandstore.se/scotch-soda-strummer-short-1815-meters-34444,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/scotch---soda_shorts_-ingen-_barnklader_34444-54v4.jpg,product-entry-id-34444,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-34444
Strummer Short - 1815 Meters,Scotch & Soda,boy,SHORTS,12 år,"
359 SEK599 SEK ",https://kidsbrandstore.se/scotch-soda-strummer-short-1815-meters-34444,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/scotch---soda_shorts_-ingen-_barnklader_34444-54v4.jpg,product-entry-id-34444,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-34444
Strummer Short - 1815 Meters,Scotch & Soda,boy,SHORTS,14 år,"
359 SEK599 SEK ",https://kidsbrandstore.se/scotch-soda-strummer-short-1815-meters-34444,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/scotch---soda_shorts_-ingen-_barnklader_34444-54v4.jpg,product-entry-id-34444,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-34444
Strummer Short - 1815 Meters,Scotch & Soda,boy,SHORTS,16 år,"
359 SEK599 SEK ",https://kidsbrandstore.se/scotch-soda-strummer-short-1815-meters-34444,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/scotch---soda_shorts_-ingen-_barnklader_34444-54v4.jpg,product-entry-id-34444,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-34444
PROOLI-N JJJ SHORTS,Diesel,boy,SHORTS,10 år,"
569 SEK949 SEK ",https://kidsbrandstore.se/diesel-prooli-n-jjj-shorts-34518,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/diesel_shorts_bla_barnklader_34518-o8r4.jpg,product-entry-id-34518,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-34518
PROOLI-N JJJ SHORTS,Diesel,boy,SHORTS,12 år,"
569 SEK949 SEK ",https://kidsbrandstore.se/diesel-prooli-n-jjj-shorts-34518,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/diesel_shorts_bla_barnklader_34518-o8r4.jpg,product-entry-id-34518,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-34518
PROOLI-N JJJ SHORTS,Diesel,boy,SHORTS,14 år,"
569 SEK949 SEK ",https://kidsbrandstore.se/diesel-prooli-n-jjj-shorts-34518,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/diesel_shorts_bla_barnklader_34518-o8r4.jpg,product-entry-id-34518,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-34518
PROOLI-N JJJ SHORTS,Diesel,boy,SHORTS,16 år,"
569 SEK949 SEK ",https://kidsbrandstore.se/diesel-prooli-n-jjj-shorts-34518,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/diesel_shorts_bla_barnklader_34518-o8r4.jpg,product-entry-id-34518,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-34518
Badge Logo Sweat Shorts,Franklin & Marshall,boy,SHORTS,8-9 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/franklin-marshall-badge-logo-sweat-shorts-29309,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/franklin---marshall_shorts_svart_barnklader_29309-4say.jpg,product-entry-id-29309,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-29309
Badge Logo Sweat Shorts,Franklin & Marshall,boy,SHORTS,10-11 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/franklin-marshall-badge-logo-sweat-shorts-29309,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/franklin---marshall_shorts_svart_barnklader_29309-4say.jpg,product-entry-id-29309,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-29309
Badge Logo Sweat Shorts,Franklin & Marshall,boy,SHORTS,12-13 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/franklin-marshall-badge-logo-sweat-shorts-29309,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/franklin---marshall_shorts_svart_barnklader_29309-4say.jpg,product-entry-id-29309,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-29309
Badge Logo Sweat Shorts,Franklin & Marshall,boy,SHORTS,14-15 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/franklin-marshall-badge-logo-sweat-shorts-29309,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/franklin---marshall_shorts_svart_barnklader_29309-4say.jpg,product-entry-id-29309,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-29309
Badge Logo Sweat Shorts,Franklin & Marshall,boy,SHORTS,15-16 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/franklin-marshall-badge-logo-sweat-shorts-29309,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/franklin---marshall_shorts_svart_barnklader_29309-4say.jpg,product-entry-id-29309,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-29309
Badge Logo Sweat Shorts,Franklin & Marshall,boy,SHORTS,8-9 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/franklin-marshall-badge-logo-sweat-shorts-29298,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/franklin---marshall_shorts_gra_barnklader_29298-32uu.jpg,product-entry-id-29298,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-29298
Badge Logo Sweat Shorts,Franklin & Marshall,boy,SHORTS,10-11 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/franklin-marshall-badge-logo-sweat-shorts-29298,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/franklin---marshall_shorts_gra_barnklader_29298-32uu.jpg,product-entry-id-29298,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-29298
Badge Logo Sweat Shorts,Franklin & Marshall,boy,SHORTS,12-13 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/franklin-marshall-badge-logo-sweat-shorts-29298,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/franklin---marshall_shorts_gra_barnklader_29298-32uu.jpg,product-entry-id-29298,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-29298
Badge Logo Sweat Shorts,Franklin & Marshall,boy,SHORTS,14-15 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/franklin-marshall-badge-logo-sweat-shorts-29298,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/franklin---marshall_shorts_gra_barnklader_29298-32uu.jpg,product-entry-id-29298,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-29298
Badge Logo Sweat Shorts,Franklin & Marshall,boy,SHORTS,15-16 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/franklin-marshall-badge-logo-sweat-shorts-29298,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/franklin---marshall_shorts_gra_barnklader_29298-32uu.jpg,product-entry-id-29298,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-29298
Tavio shorts,Garcia,boy,SHORTS,140 cm,"
179 SEK299 SEK ",https://kidsbrandstore.se/garcia-tavio-shorts-33720,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/garcia_shorts_-ingen-_barnklader_33720-j6qk.jpg,product-entry-id-33720,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33720
Tavio shorts,Garcia,boy,SHORTS,152 cm,"
179 SEK299 SEK ",https://kidsbrandstore.se/garcia-tavio-shorts-33720,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/garcia_shorts_-ingen-_barnklader_33720-j6qk.jpg,product-entry-id-33720,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33720
Tavio shorts,Garcia,boy,SHORTS,164 cm,"
179 SEK299 SEK ",https://kidsbrandstore.se/garcia-tavio-shorts-33720,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/garcia_shorts_-ingen-_barnklader_33720-j6qk.jpg,product-entry-id-33720,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33720
Tavio shorts,Garcia,boy,SHORTS,176 cm,"
179 SEK299 SEK ",https://kidsbrandstore.se/garcia-tavio-shorts-33720,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/garcia_shorts_-ingen-_barnklader_33720-j6qk.jpg,product-entry-id-33720,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33720
JR BOWMAN SWEAT SHORTS,Sail Racing,boy,SHORTS,130 cm,"
299 SEK499 SEK ",https://kidsbrandstore.se/sail-racing-jr-bowman-sweat-shorts-33249,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/sail-racing_shorts_bla_barnklader_33249-zx0i.jpg,product-entry-id-33249,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33249
JR BOWMAN SWEAT SHORTS,Sail Racing,boy,SHORTS,140 cm,"
299 SEK499 SEK ",https://kidsbrandstore.se/sail-racing-jr-bowman-sweat-shorts-33249,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/sail-racing_shorts_bla_barnklader_33249-zx0i.jpg,product-entry-id-33249,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33249
JR BOWMAN SWEAT SHORTS,Sail Racing,boy,SHORTS,150 cm,"
299 SEK499 SEK ",https://kidsbrandstore.se/sail-racing-jr-bowman-sweat-shorts-33249,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/sail-racing_shorts_bla_barnklader_33249-zx0i.jpg,product-entry-id-33249,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33249
JR BOWMAN SWEAT SHORTS,Sail Racing,boy,SHORTS,160 cm,"
299 SEK499 SEK ",https://kidsbrandstore.se/sail-racing-jr-bowman-sweat-shorts-33249,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/sail-racing_shorts_bla_barnklader_33249-zx0i.jpg,product-entry-id-33249,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33249
JR BOWMAN SWEAT SHORTS,Sail Racing,boy,SHORTS,170 cm,"
299 SEK499 SEK ",https://kidsbrandstore.se/sail-racing-jr-bowman-sweat-shorts-33249,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/sail-racing_shorts_bla_barnklader_33249-zx0i.jpg,product-entry-id-33249,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33249
JR BOWMAN SWEAT SHORTS,Sail Racing,boy,SHORTS,130 cm,"
299 SEK499 SEK ",https://kidsbrandstore.se/sail-racing-jr-bowman-sweat-shorts-33248,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/sail-racing_shorts_gra_barnklader_33248-pszr.jpg,product-entry-id-33248,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33248
JR BOWMAN SWEAT SHORTS,Sail Racing,boy,SHORTS,140 cm,"
299 SEK499 SEK ",https://kidsbrandstore.se/sail-racing-jr-bowman-sweat-shorts-33248,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/sail-racing_shorts_gra_barnklader_33248-pszr.jpg,product-entry-id-33248,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33248
JR BOWMAN SWEAT SHORTS,Sail Racing,boy,SHORTS,150 cm,"
299 SEK499 SEK ",https://kidsbrandstore.se/sail-racing-jr-bowman-sweat-shorts-33248,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/sail-racing_shorts_gra_barnklader_33248-pszr.jpg,product-entry-id-33248,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33248
JR BOWMAN SWEAT SHORTS,Sail Racing,boy,SHORTS,160 cm,"
299 SEK499 SEK ",https://kidsbrandstore.se/sail-racing-jr-bowman-sweat-shorts-33248,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/sail-racing_shorts_gra_barnklader_33248-pszr.jpg,product-entry-id-33248,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33248
JR BOWMAN SWEAT SHORTS,Sail Racing,boy,SHORTS,170 cm,"
299 SEK499 SEK ",https://kidsbrandstore.se/sail-racing-jr-bowman-sweat-shorts-33248,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/sail-racing_shorts_gra_barnklader_33248-pszr.jpg,product-entry-id-33248,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-33248
B NSW SHORT,Nike,boy,SHORTS,S,"
249 SEK ",https://kidsbrandstore.se/nike-b-nsw-short-31506,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/nike_shorts_svart_barnklader_31506-b3nk.jpg,product-entry-id-31506,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-31506
B NSW SHORT,Nike,boy,SHORTS,M,"
249 SEK ",https://kidsbrandstore.se/nike-b-nsw-short-31506,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/nike_shorts_svart_barnklader_31506-b3nk.jpg,product-entry-id-31506,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-31506
B NSW SHORT,Nike,boy,SHORTS,L,"
249 SEK ",https://kidsbrandstore.se/nike-b-nsw-short-31506,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/nike_shorts_svart_barnklader_31506-b3nk.jpg,product-entry-id-31506,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-31506
B NSW SHORT,Nike,boy,SHORTS,XL,"
249 SEK ",https://kidsbrandstore.se/nike-b-nsw-short-31506,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/nike_shorts_svart_barnklader_31506-b3nk.jpg,product-entry-id-31506,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-31506
SHORT CHINO,Petrol Industries,boy,SHORTS,140 cm,"
200 SEK499 SEK ",https://kidsbrandstore.se/petrol-industries-short-chino-28047,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/petrol-industries_shorts_gron_barnklader_28047-cks-.jpg,product-entry-id-28047,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-28047
SHORT CHINO,Petrol Industries,boy,SHORTS,152 cm,"
200 SEK499 SEK ",https://kidsbrandstore.se/petrol-industries-short-chino-28047,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/petrol-industries_shorts_gron_barnklader_28047-cks-.jpg,product-entry-id-28047,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-28047
SHORT CHINO,Petrol Industries,boy,SHORTS,164 cm,"
200 SEK499 SEK ",https://kidsbrandstore.se/petrol-industries-short-chino-28047,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/petrol-industries_shorts_gron_barnklader_28047-cks-.jpg,product-entry-id-28047,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-28047
SHORT CHINO,Petrol Industries,boy,SHORTS,176 cm,"
200 SEK499 SEK ",https://kidsbrandstore.se/petrol-industries-short-chino-28047,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/petrol-industries_shorts_gron_barnklader_28047-cks-.jpg,product-entry-id-28047,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-28047
ROB SHORTS,Retour,boy,SHORTS,8 år,"
260 SEK649 SEK ",https://kidsbrandstore.se/retour-rob-shorts-28304,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/retour_shorts_bla_barnklader_28304-cits.jpg,product-entry-id-28304,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-28304
ROB SHORTS,Retour,boy,SHORTS,10 år,"
260 SEK649 SEK ",https://kidsbrandstore.se/retour-rob-shorts-28304,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/retour_shorts_bla_barnklader_28304-cits.jpg,product-entry-id-28304,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-28304
ROB SHORTS,Retour,boy,SHORTS,12 år,"
260 SEK649 SEK ",https://kidsbrandstore.se/retour-rob-shorts-28304,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/retour_shorts_bla_barnklader_28304-cits.jpg,product-entry-id-28304,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-28304
ROB SHORTS,Retour,boy,SHORTS,14 år,"
260 SEK649 SEK ",https://kidsbrandstore.se/retour-rob-shorts-28304,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/retour_shorts_bla_barnklader_28304-cits.jpg,product-entry-id-28304,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-28304
ROB SHORTS,Retour,boy,SHORTS,16 år,"
260 SEK649 SEK ",https://kidsbrandstore.se/retour-rob-shorts-28304,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/retour_shorts_bla_barnklader_28304-cits.jpg,product-entry-id-28304,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-28304
RUTGER SHORTS,Retour,boy,SHORTS,8 år,"
220 SEK549 SEK ",https://kidsbrandstore.se/retour-rutger-shorts-28295,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/retour_shorts_gra_barnklader_28295-ryfm.jpg,product-entry-id-28295,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-28295
